timestamp_ms,ear,neck_angle,shoulder_diff,head_yaw,head_pitch,face_detected,phone_detected,label
1778199677013,0.0619,29.2,13.52,23.37,2.68,1,0,drowsy
1778199677046,0.0646,29.12,13.89,23.34,2.29,1,0,drowsy
1778199677079,0.0665,29.08,13.62,23.19,2.19,1,0,drowsy
1778199677113,0.0621,29.01,14.79,23.16,2.17,1,0,drowsy
1778199677146,0.0583,29.01,16.84,23.34,1.56,1,0,drowsy
1778199677179,0.0556,29.58,16.12,23.31,0.64,1,0,drowsy
1778199677213,0.0634,30.18,15.61,23.11,0.63,1,0,drowsy
1778199677246,0.0616,30.51,15.15,23.07,0.61,1,0,drowsy
1778199677279,0.0661,30.57,15.0,23.21,0.23,1,0,drowsy
1778199677313,0.074,30.64,13.94,23.3,0.13,1,0,drowsy
1778199677346,0.0641,30.77,13.99,23.39,-0.51,1,0,drowsy
1778199677379,0.0789,30.98,13.96,23.36,-0.58,1,0,drowsy
1778199677413,0.0646,31.02,13.59,23.31,-0.81,1,0,drowsy
1778199677446,0.0981,31.45,13.85,23.55,-1.84,1,0,drowsy
1778199677479,0.0934,32.13,13.58,23.55,-2.05,1,0,drowsy
1778199677513,0.0954,32.59,12.92,23.75,-2.08,1,0,drowsy
1778199677546,0.0881,33.37,9.94,23.49,-2.33,1,0,drowsy
1778199677579,0.0961,34.22,9.0,23.33,-3.22,1,0,drowsy
1778199677613,0.1112,34.63,8.4,23.46,-3.54,1,0,drowsy
1778199677646,0.0798,35.31,5.46,23.74,-4.19,1,0,drowsy
1778199677679,0.0726,35.1,4.41,23.46,-4.75,1,0,drowsy
1778199677713,0.0697,35.66,3.3,23.69,-4.86,1,0,drowsy
1778199677746,0.0587,35.72,3.01,24.09,-4.99,1,0,drowsy
1778199677779,0.07,35.91,0.34,23.94,-5.35,1,0,drowsy
1778199677813,0.0731,36.19,2.48,24.15,-6.29,1,0,drowsy
1778199677846,0.065,36.45,4.55,24.21,-6.6,1,0,drowsy
1778199677879,0.0758,37.79,6.48,24.09,-8.63,1,0,drowsy
1778199677913,0.0687,38.73,8.96,23.93,-7.94,1,0,drowsy
1778199677946,0.0659,39.35,11.64,23.89,-7.55,1,0,drowsy
1778199677979,0.0712,39.28,12.96,23.76,-7.68,1,0,drowsy
1778199678013,0.0837,39.56,12.87,23.74,-7.16,1,0,drowsy
1778199678046,0.0727,39.83,13.79,23.7,-6.62,1,0,drowsy
1778199678079,0.0853,39.52,13.57,23.64,-6.26,1,0,drowsy
1778199678113,0.0794,39.49,13.21,23.61,-6.36,1,0,drowsy
1778199678146,0.0847,39.52,13.11,23.57,-4.98,1,0,drowsy
1778199678179,0.0735,39.53,12.86,23.33,-4.81,1,0,drowsy
1778199678213,0.0904,39.72,12.33,23.26,-4.41,1,0,drowsy
1778199678246,0.1042,39.88,11.96,23.27,-5.21,1,0,drowsy
1778199678279,0.1005,39.73,11.86,23.18,-4.92,1,0,drowsy
1778199678313,0.1006,39.92,11.29,23.24,-5.31,1,0,drowsy
1778199678346,0.0945,40.1,11.25,23.14,-5.16,1,0,drowsy
1778199678379,0.0914,40.27,11.17,23.28,-5.13,1,0,drowsy
1778199678413,0.1053,40.91,10.99,23.47,-7.09,1,0,drowsy
1778199678446,0.106,41.5,11.02,22.98,-7.83,1,0,drowsy
1778199678479,0.1092,42.26,11.45,23.02,-8.03,1,0,drowsy
1778199678513,0.0993,42.89,11.31,22.78,-8.2,1,0,drowsy
1778199678546,0.1078,42.89,11.11,22.84,-7.77,1,0,drowsy
1778199678579,0.1031,42.83,12.23,23.08,-7.56,1,0,drowsy
1778199678613,0.091,42.54,10.59,22.87,-7.53,1,0,drowsy
1778199678646,0.0939,42.51,10.61,23.08,-8.06,1,0,drowsy
1778199678679,0.1082,42.44,10.85,23.2,-8.93,1,0,drowsy
1778199678713,0.0978,42.49,10.3,23.1,-8.96,1,0,drowsy
1778199678746,0.0907,42.47,10.44,23.11,-9.63,1,0,drowsy
1778199678779,0.1056,42.43,10.88,22.92,-9.24,1,0,drowsy
1778199678813,0.1093,42.39,11.53,23.14,-9.76,1,0,drowsy
1778199678846,0.098,42.42,12.02,23.3,-8.66,1,0,drowsy
1778199678879,0.1032,42.42,12.25,23.09,-7.93,1,0,drowsy
1778199678913,0.1016,42.26,12.54,23.02,-7.3,1,0,drowsy
1778199678946,0.0951,42.07,12.91,23.28,-7.38,1,0,drowsy
1778199678979,0.0961,42.03,13.84,23.28,-9.01,1,0,drowsy
1778199679013,0.1107,42.01,14.44,23.43,-8.49,1,0,drowsy
1778199679046,0.1043,42.25,14.97,23.31,-8.86,1,0,drowsy
1778199679079,0.1092,42.24,14.43,23.2,-9.06,1,0,drowsy
1778199679113,0.1133,42.44,13.64,23.23,-9.23,1,0,drowsy
1778199679146,0.0826,42.47,13.55,23.36,-9.28,1,0,drowsy
1778199679179,0.0736,42.58,13.68,23.46,-9.21,1,0,drowsy
1778199679213,0.093,42.98,14.24,23.52,-10.14,1,0,drowsy
1778199679246,0.09,43.35,15.06,23.52,-9.72,1,0,drowsy
1778199679279,0.0973,43.5,14.93,23.46,-10.08,1,0,drowsy
1778199679313,0.0957,43.42,14.79,23.6,-10.17,1,0,drowsy
1778199679346,0.109,43.43,14.4,23.61,-10.15,1,0,drowsy
1778199679379,0.1002,43.52,14.52,23.52,-10.17,1,0,drowsy
1778199679413,0.0937,43.64,14.27,23.28,-10.28,1,0,drowsy
1778199679446,0.0656,43.36,13.58,23.47,-10.04,1,0,drowsy
1778199679479,0.0738,43.12,13.64,23.11,-9.44,1,0,drowsy
1778199679513,0.0685,42.92,14.2,23.15,-9.37,1,0,drowsy
1778199679546,0.0752,42.93,14.23,23.33,-9.25,1,0,drowsy
1778199679579,0.0804,42.87,14.82,23.43,-9.12,1,0,drowsy
1778199679613,0.0904,42.87,14.79,23.41,-9.43,1,0,drowsy
1778199679646,0.0963,42.71,13.99,23.49,-9.43,1,0,drowsy
1778199679679,0.0911,42.57,13.4,23.4,-9.49,1,0,drowsy
1778199679713,0.1108,42.56,13.37,23.52,-10.45,1,0,drowsy
1778199679746,0.1072,42.56,13.03,23.46,-10.19,1,0,drowsy
1778199679779,0.1016,42.57,12.71,23.56,-9.82,1,0,drowsy
1778199681747,0.1033,42.49,12.28,23.52,-9.9,1,0,drowsy
1778199681780,0.0892,42.49,13.18,23.08,-10.22,1,0,drowsy
1778199681813,0.0783,42.55,14.3,23.16,-10.12,1,0,drowsy
1778199681847,0.1033,42.76,15.68,23.38,-10.28,1,0,drowsy
1778199681880,0.1039,42.74,15.41,23.38,-10.39,1,0,drowsy
1778199681913,0.0972,43.03,14.34,23.28,-9.99,1,0,drowsy
1778199681947,0.1078,43.06,14.35,23.31,-10.28,1,0,drowsy
1778199681980,0.1085,43.09,14.45,23.42,-10.56,1,0,drowsy
1778199682013,0.1085,43.19,15.12,23.37,-10.91,1,0,drowsy
1778199682047,0.1017,43.24,15.44,23.06,-10.34,1,0,drowsy
1778199682080,0.1064,43.33,16.33,23.16,-10.02,1,0,drowsy
1778199682113,0.1012,43.3,16.16,23.21,-10.38,1,0,drowsy
1778199682147,0.1041,43.31,16.8,23.22,-9.95,1,0,drowsy
1778199682180,0.0996,43.43,17.09,23.23,-9.83,1,0,drowsy
1778199682213,0.101,43.44,17.19,23.3,-9.71,1,0,drowsy
1778199682247,0.1122,43.1,16.6,23.42,-9.42,1,0,drowsy
1778199682280,0.0964,43.09,17.05,23.27,-9.27,1,0,drowsy
1778199682313,0.0974,42.93,17.21,23.12,-9.27,1,0,drowsy
1778199682347,0.0953,42.87,17.48,23.17,-9.78,1,0,drowsy
1778199682380,0.0904,42.73,16.74,23.29,-9.25,1,0,drowsy
1778199682413,0.0916,42.7,16.64,23.26,-9.07,1,0,drowsy
1778199682447,0.0958,42.44,16.26,23.32,-9.18,1,0,drowsy
1778199682480,0.1145,42.41,16.1,23.39,-9.71,1,0,drowsy
1778199682513,0.0913,42.59,16.76,23.22,-8.97,1,0,drowsy
1778199682547,0.1008,42.62,16.94,23.34,-9.36,1,0,drowsy
1778199682580,0.0911,42.67,17.39,23.33,-8.83,1,0,drowsy
1778199682613,0.0996,42.65,17.33,23.39,-9.0,1,0,drowsy
1778199682647,0.0949,42.65,17.48,23.42,-8.84,1,0,drowsy
1778199682680,0.0996,42.62,17.76,23.19,-8.71,1,0,drowsy
1778199682713,0.0919,42.59,17.98,23.21,-9.0,1,0,drowsy
1778199682747,0.0943,42.68,18.44,23.27,-8.78,1,0,drowsy
1778199682780,0.1029,42.55,18.22,23.39,-9.29,1,0,drowsy
1778199682813,0.1038,42.59,18.76,23.48,-9.02,1,0,drowsy
1778199682847,0.0986,42.68,19.18,23.5,-8.79,1,0,drowsy
1778199682880,0.1018,42.66,18.6,23.43,-9.13,1,0,drowsy
1778199682913,0.0951,42.66,17.69,23.32,-8.97,1,0,drowsy
1778199682947,0.0816,42.72,18.06,23.18,-9.22,1,0,drowsy
1778199682980,0.0853,42.69,18.09,23.2,-9.27,1,0,drowsy
1778199683013,0.081,42.63,17.66,23.19,-9.46,1,0,drowsy
1778199683047,0.0777,42.52,17.38,23.44,-9.55,1,0,drowsy
1778199683080,0.0964,42.51,17.24,23.36,-9.23,1,0,drowsy
1778199683113,0.0915,42.56,17.15,23.38,-9.12,1,0,drowsy
1778199683147,0.0864,42.5,17.63,23.61,-9.77,1,0,drowsy
1778199683180,0.1128,42.58,18.1,23.5,-9.87,1,0,drowsy
1778199683213,0.0806,42.62,18.1,23.53,-9.9,1,0,drowsy
1778199683247,0.1101,42.62,18.07,23.7,-10.19,1,0,drowsy
1778199683280,0.0842,42.67,18.19,23.47,-9.94,1,0,drowsy
1778199683313,0.092,42.73,18.09,23.31,-10.33,1,0,drowsy
1778199683347,0.0927,42.81,18.25,23.37,-10.53,1,0,drowsy
1778199683380,0.0805,42.77,18.4,23.6,-10.63,1,0,drowsy
1778199683413,0.0953,42.75,18.9,23.42,-10.51,1,0,drowsy
1778199683447,0.0862,42.82,20.49,23.39,-10.47,1,0,drowsy
1778199683480,0.0908,42.83,20.26,23.37,-10.46,1,0,drowsy
1778199683513,0.0959,42.75,19.98,23.43,-10.61,1,0,drowsy
1778199683547,0.0903,42.82,20.07,23.56,-10.23,1,0,drowsy
1778199683580,0.0997,42.83,21.5,23.63,-10.2,1,0,drowsy
1778199683613,0.0971,42.84,21.47,23.51,-10.42,1,0,drowsy
1778199683647,0.1073,42.71,21.67,23.66,-10.78,1,0,drowsy
1778199683680,0.0951,42.67,21.78,23.52,-10.56,1,0,drowsy
1778199683713,0.0883,42.6,21.37,23.32,-10.8,1,0,drowsy
1778199683747,0.089,42.58,21.46,23.6,-10.67,1,0,drowsy
1778199683780,0.0918,42.57,21.58,23.64,-10.57,1,0,drowsy
1778199683813,0.0899,42.59,21.89,23.5,-10.55,1,0,drowsy
1778199683847,0.1013,42.64,21.6,23.39,-11.06,1,0,drowsy
1778199683880,0.0944,42.73,21.65,23.59,-10.55,1,0,drowsy
1778199683913,0.1021,42.72,21.47,23.69,-10.67,1,0,drowsy
1778199683947,0.0873,42.66,21.44,23.58,-10.95,1,0,drowsy
1778199683980,0.0996,42.68,23.22,23.61,-10.59,1,0,drowsy
1778199684013,0.088,42.54,23.25,23.46,-10.67,1,0,drowsy
1778199684047,0.1003,42.49,23.12,23.54,-10.82,1,0,drowsy
1778199684080,0.0831,42.56,22.55,23.38,-10.76,1,0,drowsy
1778199684113,0.0853,42.66,22.78,23.4,-10.77,1,0,drowsy
1778199684147,0.1035,42.64,22.63,23.44,-10.9,1,0,drowsy
1778199684180,0.1087,42.47,22.17,23.46,-10.88,1,0,drowsy
1778199684213,0.1061,42.5,22.51,23.57,-10.86,1,0,drowsy
1778199684247,0.094,42.5,22.41,23.58,-11.07,1,0,drowsy
1778199684280,0.0949,42.52,22.43,23.51,-10.77,1,0,drowsy
1778199684313,0.0926,42.52,22.42,23.56,-10.84,1,0,drowsy
1778199684347,0.0868,42.53,21.63,23.54,-10.94,1,0,drowsy
1778199684380,0.0904,42.53,21.25,23.63,-11.04,1,0,drowsy
1778199684413,0.0927,42.63,21.26,23.6,-11.25,1,0,drowsy
1778199684447,0.0847,42.65,20.31,23.72,-10.99,1,0,drowsy
1778199684480,0.0873,42.66,20.8,23.53,-11.13,1,0,drowsy
1778199684513,0.1136,42.66,20.89,23.71,-11.04,1,0,drowsy
1778199684547,0.1151,42.73,20.41,23.74,-11.28,1,0,drowsy
1778199684580,0.0914,42.73,20.17,23.81,-11.26,1,0,drowsy
1778199684613,0.0913,42.72,20.26,23.85,-11.43,1,0,drowsy
1778199684647,0.1081,42.73,20.31,23.73,-11.05,1,0,drowsy
1778199684680,0.0895,42.72,20.84,23.81,-11.04,1,0,drowsy
1778199684713,0.1836,42.72,20.87,23.68,-11.15,1,0,drowsy
1778199684747,0.2241,42.67,21.07,23.95,-10.91,1,0,drowsy
1778199684780,0.2405,42.66,21.14,23.98,-10.69,1,0,drowsy
1778199684813,0.2398,42.59,20.92,24.13,-10.95,1,0,drowsy
1778199684847,0.232,42.59,21.31,23.9,-10.67,1,0,drowsy
1778199684880,0.2879,42.6,21.01,23.91,-11.13,1,0,drowsy
1778199684913,0.2908,42.54,20.97,23.91,-10.77,1,0,drowsy
1778199684947,0.3075,42.59,20.17,24.0,-10.96,1,0,drowsy
1778199684980,0.3138,42.59,21.03,24.06,-10.64,1,0,drowsy
1778199685013,0.3244,42.58,20.95,24.05,-10.78,1,0,drowsy
1778199685047,0.3255,42.6,19.55,24.02,-10.96,1,0,drowsy
1778199685080,0.3512,42.62,19.42,24.05,-10.89,1,0,drowsy
1778199685113,0.3341,42.53,18.67,23.98,-10.95,1,0,drowsy
1778199685147,0.3464,42.58,18.87,23.95,-10.73,1,0,drowsy
1778199685180,0.342,42.62,18.61,24.06,-10.72,1,0,drowsy
1778199685213,0.3351,42.62,18.81,23.96,-10.86,1,0,drowsy
1778199685247,0.3542,42.65,19.1,24.01,-11.08,1,0,drowsy
1778199685280,0.346,42.65,18.76,23.9,-11.02,1,0,drowsy
1778199685313,0.3461,42.65,18.41,24.0,-11.0,1,0,drowsy
1778199685347,0.3547,42.62,18.65,23.97,-10.6,1,0,drowsy
1778199685380,0.3443,42.66,18.69,24.1,-10.59,1,0,drowsy
1778199685413,0.3378,42.68,18.66,23.96,-10.55,1,0,drowsy
1778199685447,0.3359,42.78,19.22,24.16,-10.4,1,0,drowsy
1778199685480,0.3289,42.72,19.29,23.94,-10.14,1,0,drowsy
1778199685513,0.3487,42.71,19.35,24.06,-9.74,1,0,drowsy
1778199685547,0.3651,42.64,19.22,24.17,-9.61,1,0,drowsy
1778199685580,0.3737,42.64,20.35,24.08,-9.53,1,0,drowsy
1778199685613,0.3613,42.46,19.82,24.19,-9.19,1,0,drowsy
1778199685647,0.3593,42.38,19.88,24.15,-9.24,1,0,drowsy
1778199685680,0.3534,42.39,19.39,24.12,-8.66,1,0,drowsy
1778199685713,0.3498,42.32,19.44,24.21,-8.51,1,0,drowsy
1778199685747,0.354,42.16,19.86,24.0,-8.06,1,0,drowsy
1778199685780,0.3404,41.77,19.58,23.99,-6.74,1,0,drowsy
1778199685813,0.3541,41.36,19.45,24.18,-6.39,1,0,drowsy
1778199685847,0.3396,41.29,19.62,24.19,-5.91,1,0,drowsy
1778199685880,0.3428,41.26,20.27,24.03,-5.29,1,0,drowsy
1778199685913,0.3445,41.18,20.44,24.05,-5.06,1,0,drowsy
1778199685947,0.3143,41.06,20.61,24.2,-4.85,1,0,drowsy
1778199685980,0.3306,40.94,20.71,24.14,-4.22,1,0,drowsy
1778199686013,0.3428,40.85,20.44,24.07,-4.01,1,0,drowsy
1778199686047,0.3786,40.82,21.19,24.05,-3.22,1,0,drowsy
1778199686080,0.3591,40.56,21.03,23.91,-1.91,1,0,drowsy
1778199686113,0.3725,40.43,20.47,23.75,-1.76,1,0,drowsy
1778199686147,0.3703,40.28,19.37,23.76,-1.29,1,0,drowsy
1778199686180,0.3674,39.98,18.8,23.71,-0.97,1,0,drowsy
1778199686213,0.3685,39.81,18.52,23.82,-0.29,1,0,drowsy
1778199686247,0.3575,39.5,15.72,23.78,-0.12,1,0,drowsy
1778199686280,0.3689,38.71,15.31,23.63,0.87,1,0,drowsy
1778199686313,0.3548,37.94,14.74,23.61,1.48,1,0,drowsy
1778199686347,0.3373,36.58,13.36,23.67,4.6,1,0,drowsy
1778199686380,0.3468,35.37,11.74,23.68,6.66,1,0,drowsy
1778199686413,0.3548,34.57,11.21,23.62,7.65,1,0,drowsy
1778199686447,0.3274,33.65,10.55,23.67,8.41,1,0,drowsy
1778199686480,0.3608,32.4,10.09,23.71,9.66,1,0,drowsy
1778199686513,0.3678,32.06,9.28,23.52,10.24,1,0,drowsy
1778199686547,0.382,31.63,9.06,23.41,11.05,1,0,drowsy
1778199686580,0.3454,30.53,7.26,22.99,11.62,1,0,drowsy
1778199686613,0.3681,29.0,5.74,23.12,12.17,1,0,drowsy
1778199686647,0.3614,28.32,4.16,22.93,11.77,1,0,drowsy
1778199686680,0.3693,28.23,1.82,22.93,11.53,1,0,drowsy
1778199686713,0.3366,28.6,1.67,22.93,11.36,1,0,drowsy
1778199688923,0.3381,28.83,1.79,22.85,11.04,1,0,drowsy
1778199688956,0.3381,29.04,1.44,22.46,11.01,1,0,drowsy
1778199688989,0.3437,28.9,1.49,22.74,10.43,1,0,drowsy
1778199689023,0.3606,29.2,3.14,22.65,8.79,1,0,drowsy
1778199689056,0.3711,28.81,4.44,22.7,8.74,1,0,drowsy
1778199689089,0.3496,28.63,5.05,22.66,9.3,1,0,drowsy
1778199689123,0.343,28.72,5.68,22.27,9.65,1,0,drowsy
1778199689156,0.3444,28.79,5.44,22.37,9.64,1,0,drowsy
1778199689189,0.3508,28.87,5.43,22.69,10.16,1,0,drowsy
1778199689223,0.3315,28.64,6.76,22.61,10.78,1,0,drowsy
1778199689256,0.1082,28.41,5.96,22.53,10.89,1,0,drowsy
1778199689289,0.0969,28.26,5.49,22.56,10.84,1,0,drowsy
1778199689323,0.0806,28.16,4.76,22.43,11.16,1,0,drowsy
1778199689356,0.0748,28.09,4.03,22.46,11.22,1,0,drowsy
1778199689389,0.0709,28.03,4.16,22.33,11.43,1,0,drowsy
1778199689423,0.1105,28.3,3.77,22.8,10.99,1,0,drowsy
1778199689456,0.0851,28.44,3.1,22.67,11.68,1,0,drowsy
1778199689489,0.081,28.51,2.24,22.52,11.61,1,0,drowsy
1778199689523,0.0833,28.58,2.04,22.5,11.61,1,0,drowsy
1778199689556,0.0845,28.65,2.81,22.55,11.31,1,0,drowsy
1778199689589,0.0903,28.96,3.46,22.64,11.15,1,0,drowsy
1778199689623,0.0836,28.97,5.04,22.52,10.83,1,0,drowsy
1778199689656,0.0835,28.95,5.07,22.21,10.64,1,0,drowsy
1778199689689,0.0904,28.8,5.87,22.51,10.68,1,0,drowsy
1778199689723,0.0841,28.77,6.08,22.48,10.81,1,0,drowsy
1778199689756,0.0764,28.82,6.52,22.51,10.91,1,0,drowsy
1778199689789,0.091,28.87,6.37,22.45,11.0,1,0,drowsy
1778199689823,0.0814,28.89,6.34,22.44,11.25,1,0,drowsy
1778199689856,0.0887,28.9,5.8,22.43,11.35,1,0,drowsy
1778199689889,0.0777,28.81,6.21,22.37,11.64,1,0,drowsy
1778199689923,0.0865,28.88,5.98,22.46,11.79,1,0,drowsy
1778199689956,0.0876,29.04,4.68,22.49,11.66,1,0,drowsy
1778199689989,0.0857,28.96,5.06,22.16,12.32,1,0,drowsy
1778199690023,0.0783,28.91,4.09,22.4,11.85,1,0,drowsy
1778199690056,0.0785,28.89,3.98,22.47,12.26,1,0,drowsy
1778199690089,0.0835,28.78,4.04,22.37,12.42,1,0,drowsy
1778199690123,0.0874,28.84,3.68,22.32,12.51,1,0,drowsy
1778199690156,0.0842,28.89,3.09,22.37,12.57,1,0,drowsy
1778199690189,0.0812,28.93,2.39,22.41,12.79,1,0,drowsy
1778199690223,0.0752,28.69,2.87,22.51,13.35,1,0,drowsy
1778199690256,0.0859,28.72,3.32,22.35,13.48,1,0,drowsy
1778199690289,0.0803,28.72,3.49,22.36,13.34,1,0,drowsy
1778199690323,0.0876,28.71,3.51,22.57,13.44,1,0,drowsy
1778199690356,0.0736,28.84,3.07,22.51,13.46,1,0,drowsy
1778199690389,0.0759,28.82,3.62,22.4,13.66,1,0,drowsy
1778199690423,0.079,28.69,4.86,22.48,13.95,1,0,drowsy
1778199690456,0.067,28.75,4.86,22.43,13.72,1,0,drowsy
1778199690489,0.076,28.72,4.9,22.51,14.13,1,0,drowsy
1778199690523,0.0725,28.74,4.97,22.58,13.79,1,0,drowsy
1778199690556,0.0959,28.72,5.58,22.56,13.64,1,0,drowsy
1778199690589,0.069,28.66,5.54,22.49,14.5,1,0,drowsy
1778199690623,0.0763,28.6,5.6,22.49,14.07,1,0,drowsy
1778199690656,0.0769,28.46,5.34,22.4,14.24,1,0,drowsy
1778199690689,0.0778,28.59,4.9,22.39,14.21,1,0,drowsy
1778199690723,0.0732,28.55,4.79,22.37,15.04,1,0,drowsy
1778199690756,0.0745,28.58,4.97,22.43,14.96,1,0,drowsy
1778199690789,0.0779,28.6,4.96,22.48,15.1,1,0,drowsy
1778199690823,0.081,28.67,5.16,22.54,14.88,1,0,drowsy
1778199690856,0.0722,28.63,5.2,22.49,15.19,1,0,drowsy
1778199690889,0.0766,28.57,5.21,22.49,15.08,1,0,drowsy
1778199690923,0.0756,28.63,5.24,22.41,15.16,1,0,drowsy
1778199690956,0.0762,28.55,5.21,22.42,15.37,1,0,drowsy
1778199690989,0.0748,28.51,5.24,22.48,15.05,1,0,drowsy
1778199691023,0.0706,28.51,5.17,22.49,15.5,1,0,drowsy
1778199691056,0.0733,28.52,5.05,22.45,15.8,1,0,drowsy
1778199691089,0.0705,28.47,5.01,22.54,15.26,1,0,drowsy
1778199691123,0.0691,28.34,5.13,22.51,15.6,1,0,drowsy
1778199691156,0.0707,28.21,5.07,22.49,15.73,1,0,drowsy
1778199691189,0.0696,28.23,5.35,22.49,16.32,1,0,drowsy
1778199691223,0.0817,28.33,5.38,22.64,16.28,1,0,drowsy
1778199691256,0.0819,28.38,5.31,22.48,16.2,1,0,drowsy
1778199691289,0.0824,28.46,5.29,22.6,16.71,1,0,drowsy
1778199691323,0.0805,28.53,4.92,22.51,16.35,1,0,drowsy
1778199691356,0.0869,28.77,3.89,22.32,16.52,1,0,drowsy
1778199691389,0.0702,28.74,3.14,22.58,16.29,1,0,drowsy
1778199691423,0.077,28.84,2.09,22.5,16.3,1,0,drowsy
1778199691456,0.079,28.71,2.11,22.5,16.76,1,0,drowsy
1778199691489,0.0686,28.7,2.6,22.62,16.6,1,0,drowsy
1778199691523,0.0736,28.67,2.55,22.51,16.51,1,0,drowsy
1778199691556,0.0934,28.61,2.62,22.38,16.39,1,0,drowsy
1778199691589,0.065,28.67,2.64,22.48,16.57,1,0,drowsy
